Date and UTC Time,MMSI,Lat,Lon,SOG,HDG,COG,ROT
04-08-19 20:49:30, 250004806, 49.920113, -5.331862, 6.4, 265.6, 265.6, 0.0
04-08-19 20:49:38, 367440770, 49.847363, -5.451913, 10.6, 298.0, 277.9, 0.0
04-08-19 20:49:58, 250004806, 49.920028, -5.332987, 5.7, 279.6, 279.6, 0.0
04-08-19 20:50:08, 367440770, 49.847460, -5.453323, 8.2, 290.0, 267.3, 0.0
04-08-19 20:50:38, 367440770, 49.847470, -5.454675, 4.8, 299.0, 274.7, 0.0
04-08-19 20:51:09, 367440770, 49.847730, -5.456028, 8.4, 300.0, 273.9, 0.0
04-08-19 20:51:38, 367440770, 49.847697, -5.457372, 4.2, 291.0, 264.6, 0.0
04-08-19 20:52:08, 367440770, 49.847910, -5.458670, 7.1, 300.0, 274.4, 0.0
04-08-19 20:52:25, 250004806, 49.919172, -5.338667, 5.0, 260.5, 260.5, 0.0
04-08-19 20:52:38, 367440770, 49.848030, -5.460052, 7.0, 305.0, 274.4, 0.0
04-08-19 20:52:55, 250004806, 49.918918, -5.339822, 6.1, 267.0, 267.0, 0.0
04-08-19 20:53:09, 367440770, 49.848250, -5.461388, 5.7, 298.0, 282.5, 0.0
04-08-19 20:53:25, 250004806, 49.918690, -5.340902, 5.2, 252.9, 252.9, 0.0
04-08-19 20:53:38, 367440770, 49.848373, -5.462688, 6.4, 296.0, 268.8, 0.0
04-08-19 20:54:08, 367440770, 49.848283, -5.464005, 4.8, 290.0, 260.6, 0.0
04-08-19 20:54:25, 250004806, 49.918092, -5.343135, 5.7, 245.6, 245.6, 0.0
04-08-19 20:54:38, 367440770, 49.848420, -5.465342, 8.4, 295.0, 283.2, 0.0
04-08-19 20:54:56, 250004806, 49.917853, -5.344317, 5.6, 252.1, 252.1, 0.0
04-08-19 20:55:08, 367440770, 49.848510, -5.466710, 6.7, 306.0, 284.0, 0.0
04-08-19 20:55:25, 250004806, 49.917690, -5.345427, 5.6, 250.9, 250.9, 0.0
04-08-19 20:55:39, 367440770, 49.848600, -5.468128, 9.2, 289.0, 274.1, 0.0
04-08-19 20:55:55, 250004806, 49.917485, -5.346607, 4.8, 253.3, 253.3, 0.0
04-08-19 20:56:08, 367440770, 49.848623, -5.469363, 7.3, 297.0, 280.7, 0.0
04-08-19 20:56:38, 367440770, 49.848820, -5.470735, 6.8, 296.0, 269.7, 0.0
04-08-19 20:56:56, 250004806, 49.917143, -5.349035, 5.9, 254.3, 254.3, 0.0
04-08-19 20:57:08, 367440770, 49.848820, -5.472070, 5.1, 303.0, 274.8, 0.0
04-08-19 20:57:25, 250004806, 49.916975, -5.350173, 7.0, 271.2, 271.2, 0.0
04-08-19 20:57:38, 367440770, 49.848950, -5.473368, 7.1, 292.0, 262.5, 0.0
04-08-19 20:57:55, 250004806, 49.916828, -5.351423, 6.6, 271.8, 271.8, 0.0
04-08-19 20:58:10, 367440770, 49.848933, -5.474783, 9.4, 292.0, 280.6, 0.0
04-08-19 20:58:25, 250004806, 49.916660, -5.352600, 6.7, 250.1, 250.1, 0.0
04-08-19 20:58:37, 367440770, 49.849057, -5.475960, 6.4, 304.0, 287.4, 0.0
04-08-19 20:58:56, 250004806, 49.916493, -5.353928, 5.6, 255.7, 255.7, 0.0
04-08-19 20:59:08, 367440770, 49.849163, -5.477287, 5.8, 294.0, 270.0, 0.0
04-08-19 20:59:25, 250004806, 49.916348, -5.355120, 5.5, 251.1, 251.1, 0.0
04-08-19 20:59:39, 367440770, 49.849317, -5.478710, 6.9, 303.0, 273.9, 0.0
04-08-19 20:59:55, 250004806, 49.916252, -5.356352, 5.9, 253.6, 253.6, 0.0
04-08-19 21:00:08, 367440770, 49.849373, -5.479942, 4.8, 298.0, 275.3, 0.0
04-08-19 21:00:25, 250004806, 49.916133, -5.357485, 6.6, 256.6, 256.6, 0.0
04-08-19 21:00:39, 367440770, 49.849413, -5.481388, 5.4, 280.0, 253.8, 0.0
04-08-19 21:00:56, 250004806, 49.916170, -5.358765, 5.6, 286.3, 286.3, 0.0
04-08-19 21:01:07, 367440770, 49.849227, -5.482570, 6.7, 276.0, 263.5, 0.0
04-08-19 21:01:25, 250004806, 49.916178, -5.359787, 5.6, 292.1, 292.1, 0.0
04-08-19 21:01:38, 367440770, 49.848960, -5.483837, 7.2, 298.0, 264.0, 0.0
04-08-19 21:02:07, 367440770, 49.849097, -5.485122, 4.2, 284.0, 249.1, 0.0
04-08-19 21:02:28, 250004806, 49.916170, -5.362307, 6.5, 264.2, 264.2, 0.0
04-08-19 21:02:38, 367440770, 49.849340, -5.486445, 6.7, 301.0, 274.6, 0.0
04-08-19 21:02:55, 250004806, 49.916162, -5.363505, 5.5, 255.8, 255.8, 0.0
04-08-19 21:03:08, 367440770, 49.849413, -5.487818, 6.4, 303.0, 275.5, 0.0
04-08-19 21:03:25, 250004806, 49.916023, -5.364757, 6.6, 252.5, 252.5, 0.0
04-08-19 21:03:39, 367440770, 49.849600, -5.489118, 7.1, 323.0, 330.7, 0.0
04-08-19 21:03:57, 250004806, 49.915963, -5.366168, 6.3, 269.3, 269.3, 0.0
04-08-19 21:04:08, 367440770, 49.849667, -5.490243, 6.8, 276.0, 252.8, 0.0
04-08-19 21:04:25, 250004806, 49.915845, -5.367367, 5.3, 271.1, 271.1, 0.0
04-08-19 21:04:39, 367440770, 49.849537, -5.491603, 6.1, 298.0, 268.5, 0.0
04-08-19 21:04:55, 250004806, 49.915822, -5.368682, 6.5, 272.1, 272.1, 0.0
04-08-19 21:05:26, 250004806, 49.915793, -5.370033, 4.7, 270.4, 270.4, 0.0
04-08-19 21:05:38, 367440770, 49.850067, -5.494170, 3.4, 295.0, 268.1, 0.0
04-08-19 21:05:55, 250004806, 49.915938, -5.371297, 4.8, 269.6, 269.6, 0.0
04-08-19 21:06:08, 367440770, 49.850243, -5.495483, 7.3, 285.0, 258.1, 0.0
04-08-19 21:06:25, 250004806, 49.915858, -5.372527, 5.9, 275.9, 275.9, 0.0
04-08-19 21:06:38, 367440770, 49.850113, -5.496795, 7.1, 277.0, 258.2, 0.0
04-08-19 21:06:55, 250004806, 49.916073, -5.373668, 5.3, 267.5, 267.5, 0.0
04-08-19 21:07:09, 367440770, 49.849943, -5.498148, 5.8, 282.0, 255.2, 0.0
04-08-19 21:07:26, 250004806, 49.915865, -5.374960, 7.1, 252.2, 252.2, 0.0
04-08-19 21:07:38, 367440770, 49.849870, -5.499432, 4.8, 307.0, 281.3, 0.0
04-08-19 21:07:55, 250004806, 49.915752, -5.376163, 6.3, 268.6, 268.6, 0.0
04-08-19 21:08:12, 367440770, 49.849960, -5.500983, 3.8, 296.0, 265.3, 0.0
04-08-19 21:08:25, 250004806, 49.915613, -5.377497, 7.0, 268.9, 268.9, 0.0
04-08-19 21:08:38, 367440770, 49.849893, -5.502202, 7.4, 284.0, 256.1, 0.0
04-08-19 21:08:55, 250004806, 49.915468, -5.378753, 5.9, 252.9, 252.9, 0.0
04-08-19 21:09:07, 367440770, 49.849633, -5.503385, 6.6, 261.0, 255.3, 0.0
04-08-19 21:09:25, 250004806, 49.915318, -5.380067, 5.7, 242.5, 242.5, 0.0
04-08-19 21:09:40, 367440770, 49.849520, -5.504772, 7.6, 296.0, 283.1, 0.0
04-08-19 21:09:55, 250004806, 49.915127, -5.381420, 6.6, 256.3, 256.3, 0.0
04-08-19 21:10:07, 367440770, 49.849773, -5.505965, 6.6, 298.0, 265.2, 0.0
04-08-19 21:10:24, 250004806, 49.914970, -5.382687, 6.5, 257.3, 257.3, 0.0
04-08-19 21:10:38, 367440770, 49.849700, -5.507335, 6.7, 293.0, 269.2, 0.0
04-08-19 21:10:55, 250004806, 49.914805, -5.384082, 7.8, 253.7, 253.7, 0.0
04-08-19 21:11:09, 367440770, 49.849707, -5.508775, 7.3, 307.0, 289.3, 0.0
04-08-19 21:11:27, 250004806, 49.914688, -5.385445, 5.3, 262.2, 262.2, 0.0
04-08-19 21:11:38, 367440770, 49.849887, -5.510153, 7.2, 284.0, 263.4, 0.0
04-08-19 21:11:56, 250004806, 49.914497, -5.386752, 7.1, 256.7, 256.7, 0.0
04-08-19 21:12:08, 367440770, 49.849683, -5.511447, 4.3, 287.0, 262.8, 0.0
04-08-19 21:12:38, 367440770, 49.849667, -5.512778, 1.7, 278.0, 262.6, 0.0
04-08-19 21:13:07, 367440770, 49.849487, -5.513995, 5.3, 283.0, 259.3, 0.0
04-08-19 21:13:26, 250004806, 49.913958, -5.390643, 6.0, 253.0, 253.0, 0.0
04-08-19 21:13:38, 367440770, 49.849487, -5.515453, 5.8, 301.0, 278.2, 0.0
04-08-19 21:13:55, 250004806, 49.913720, -5.391888, 6.7, 256.4, 256.4, 0.0
04-08-19 21:14:08, 367440770, 49.849600, -5.516883, 6.4, 297.0, 277.9, 0.0
04-08-19 21:14:39, 367440770, 49.849470, -5.518318, 4.4, 271.0, 254.3, 0.0
04-08-19 21:14:54, 250004806, 49.913393, -5.394467, 6.6, 252.5, 252.5, 0.0
04-08-19 21:15:08, 367440770, 49.849177, -5.519455, 7.3, 265.0, 247.4, 0.0
04-08-19 21:15:38, 367440770, 49.849193, -5.520805, 9.2, 304.0, 283.1, 0.0
04-08-19 21:15:55, 250004806, 49.913112, -5.397177, 6.0, 255.8, 255.8, 0.0
04-08-19 21:16:09, 367440770, 49.849317, -5.522328, 6.7, 304.0, 287.2, 0.0
04-08-19 21:16:27, 250004806, 49.912920, -5.398523, 5.3, 250.7, 250.7, 0.0
04-08-19 21:16:38, 367440770, 49.849300, -5.523713, 7.5, 291.0, 276.4, 0.0
04-08-19 21:16:55, 250004806, 49.912770, -5.399795, 6.0, 258.9, 258.9, 0.0
04-08-19 21:17:08, 367440770, 49.849210, -5.525098, 6.8, 291.0, 258.5, 0.0
04-08-19 21:17:26, 250004806, 49.912647, -5.401143, 6.8, 259.9, 259.9, 0.0
04-08-19 21:17:40, 367440770, 49.849260, -5.526608, 9.9, 290.0, 278.8, 0.0
04-08-19 21:17:55, 250004806, 49.912482, -5.402367, 5.9, 258.4, 258.4, 0.0
04-08-19 21:18:10, 367440770, 49.849397, -5.527967, 5.5, 318.0, 305.8, 0.0
04-08-19 21:18:25, 250004806, 49.912438, -5.403703, 5.8, 261.0, 261.0, 0.0
04-08-19 21:18:37, 367440770, 49.849520, -5.529253, 9.5, 306.0, 292.8, 0.0
04-08-19 21:18:56, 250004806, 49.912270, -5.405110, 5.8, 258.1, 258.1, 0.0
04-08-19 21:19:08, 367440770, 49.849690, -5.530752, 8.3, 294.0, 261.7, 0.0
04-08-19 21:19:38, 367440770, 49.850057, -5.532045, 5.8, 331.0, 313.1, 0.0
04-08-19 21:20:09, 367440770, 49.850960, -5.533018, 7.7, 324.0, 309.8, 0.0
04-08-19 21:20:25, 250004806, 49.911812, -5.409017, 7.3, 265.1, 265.1, 0.0
04-08-19 21:20:39, 367440770, 49.851830, -5.533878, 7.2, 335.0, 324.5, 0.0
04-08-19 21:21:10, 367440770, 49.852417, -5.535138, 6.8, 330.0, 320.4, 0.0
04-08-19 21:21:26, 250004806, 49.911557, -5.411685, 5.0, 253.3, 253.3, 0.0
04-08-19 21:21:38, 367440770, 49.853303, -5.535572, 7.0, 350.0, 350.2, 0.0
04-08-19 21:21:56, 250004806, 49.911475, -5.412945, 6.2, 277.6, 277.6, 0.0
04-08-19 21:22:10, 367440770, 49.853823, -5.536727, 6.1, 296.0, 277.4, 0.0
04-08-19 21:22:25, 250004806, 49.911367, -5.414292, 6.8, 266.6, 266.6, 0.0
04-08-19 21:22:39, 367440770, 49.853923, -5.538067, 7.9, 305.0, 282.3, 0.0
04-08-19 21:22:55, 250004806, 49.911182, -5.415587, 6.0, 256.4, 256.4, 0.0
04-08-19 21:23:08, 367440770, 49.854743, -5.538607, 8.5, 356.0, 7.6, 0.0
04-08-19 21:23:26, 250004806, 49.911018, -5.416952, 6.8, 257.7, 257.7, 0.0
04-08-19 21:23:38, 367440770, 49.855533, -5.539192, 5.7, 322.0, 288.8, 0.0
04-08-19 21:23:56, 250004806, 49.910908, -5.418287, 6.3, 266.4, 266.4, 0.0
04-08-19 21:24:09, 367440770, 49.855967, -5.540572, 8.2, 316.0, 295.0, 0.0
04-08-19 21:24:36, 250004806, 49.910767, -5.419537, 6.7, 254.8, 254.8, 0.0
04-08-19 21:24:38, 367440770, 49.856487, -5.541642, 7.0, 307.0, 269.8, 0.0
04-08-19 21:24:55, 250004806, 49.910598, -5.420742, 5.9, 261.1, 261.1, 0.0
04-08-19 21:25:09, 367440770, 49.856713, -5.543143, 5.9, 307.0, 292.9, 0.0
04-08-19 21:25:25, 250004806, 49.910450, -5.422052, 6.7, 263.1, 263.1, 0.0
04-08-19 21:25:38, 367440770, 49.856877, -5.544572, 7.5, 289.0, 259.4, 0.0
04-08-19 21:25:54, 250004806, 49.910295, -5.423357, 5.3, 248.7, 248.7, 0.0
04-08-19 21:26:10, 367440770, 49.856820, -5.546015, 8.5, 292.0, 277.6, 0.0
04-08-19 21:26:25, 250004806, 49.910217, -5.424755, 6.3, 274.1, 274.1, 0.0
04-08-19 21:26:37, 367440770, 49.856673, -5.547207, 5.6, 284.0, 264.4, 0.0
04-08-19 21:26:55, 250004806, 49.910152, -5.426058, 6.6, 271.5, 271.5, 0.0
04-08-19 21:27:08, 367440770, 49.856520, -5.548515, 5.2, 286.0, 264.3, 0.0
04-08-19 21:27:25, 250004806, 49.910053, -5.427428, 6.6, 253.8, 253.8, 0.0
04-08-19 21:27:38, 367440770, 49.856447, -5.549892, 5.5, 287.0, 263.4, 0.0
04-08-19 21:27:55, 250004806, 49.909955, -5.428735, 6.2, 268.7, 268.7, 0.0
04-08-19 21:28:07, 367440770, 49.856373, -5.551230, 9.0, 286.0, 272.0, 0.0
04-08-19 21:28:26, 250004806, 49.909855, -5.430142, 5.9, 259.1, 259.1, 0.0
04-08-19 21:28:38, 367440770, 49.856340, -5.552627, 6.6, 297.0, 287.6, 0.0
04-08-19 21:28:55, 250004806, 49.909733, -5.431470, 6.4, 272.3, 272.3, 0.0
04-08-19 21:29:07, 367440770, 49.856430, -5.554002, 8.8, 288.0, 260.3, 0.0
04-08-19 21:29:25, 250004806, 49.909665, -5.432783, 7.2, 264.2, 264.2, 0.0
04-08-19 21:29:38, 367440770, 49.856397, -5.555413, 8.5, 303.0, 278.8, 0.0
04-08-19 21:29:55, 250004806, 49.909528, -5.434097, 6.1, 249.1, 249.1, 0.0
04-08-19 21:30:11, 367440770, 49.856520, -5.556978, 7.4, 289.0, 270.7, 0.0
04-08-19 21:30:26, 250004806, 49.909488, -5.435547, 6.1, 261.5, 261.5, 0.0
04-08-19 21:30:38, 367440770, 49.856600, -5.558197, 8.3, 301.0, 272.9, 0.0
04-08-19 21:30:55, 250004806, 49.909630, -5.436783, 7.9, 319.7, 319.7, 0.0
04-08-19 21:31:09, 367440770, 49.856690, -5.559668, 5.2, 309.0, 290.2, 0.0
04-08-19 21:31:38, 367440770, 49.856967, -5.560990, 7.3, 297.0, 272.3, 0.0
04-08-19 21:31:56, 250004806, 49.909742, -5.439435, 7.0, 268.6, 268.6, 0.0
04-08-19 21:32:08, 367440770, 49.857057, -5.562462, 6.3, 304.0, 273.6, 0.0
04-08-19 21:32:38, 367440770, 49.857283, -5.563875, 6.4, 313.0, 302.6, 0.0
04-08-19 21:32:55, 250004806, 49.909685, -5.442192, 8.1, 260.0, 260.0, 0.0
04-08-19 21:33:08, 367440770, 49.857340, -5.565240, 7.2, 301.0, 274.0, 0.0
04-08-19 21:33:26, 250004806, 49.909678, -5.443578, 5.0, 277.4, 277.4, 0.0
04-08-19 21:33:38, 367440770, 49.857447, -5.566707, 6.4, 309.0, 278.8, 0.0
04-08-19 21:33:55, 250004806, 49.909735, -5.444637, 6.3, 278.5, 278.5, 0.0
04-08-19 21:34:08, 367440770, 49.857610, -5.568005, 6.6, 298.0, 284.7, 0.0
04-08-19 21:34:26, 250004806, 49.909778, -5.446128, 7.1, 270.4, 270.4, 0.0
04-08-19 21:34:38, 367440770, 49.857797, -5.569485, 5.9, 301.0, 282.0, 0.0
04-08-19 21:34:55, 250004806, 49.909812, -5.447445, 4.9, 260.0, 260.0, 0.0
04-08-19 21:35:09, 367440770, 49.857813, -5.570923, 4.9, 304.0, 271.9, 0.0
04-08-19 21:35:25, 250004806, 49.909803, -5.448802, 5.8, 267.1, 267.1, 0.0
04-08-19 21:35:38, 367440770, 49.857910, -5.572332, 6.2, 289.0, 263.4, 0.0
04-08-19 21:35:54, 250004806, 49.909793, -5.450157, 9.4, 287.2, 287.2, 0.0
04-08-19 21:36:08, 367440770, 49.857853, -5.573678, 4.0, 296.0, 288.9, 0.0
04-08-19 21:36:24, 250004806, 49.909867, -5.451598, 6.6, 275.8, 275.8, 0.0
04-08-19 21:36:38, 367440770, 49.857870, -5.575045, 3.7, 294.0, 264.8, 0.0
04-08-19 21:36:55, 250004806, 49.909900, -5.452987, 7.0, 271.7, 271.7, 0.0
04-08-19 21:37:09, 367440770, 49.857773, -5.576430, 5.9, 285.0, 269.1, 0.0
04-08-19 21:37:25, 250004806, 49.909887, -5.454392, 6.0, 260.5, 260.5, 0.0
04-08-19 21:37:38, 367440770, 49.857700, -5.577670, 8.9, 287.0, 268.4, 0.0
04-08-19 21:37:56, 250004806, 49.909882, -5.455645, 5.2, 279.5, 279.5, 0.0
04-08-19 21:38:08, 367440770, 49.857640, -5.579053, 5.5, 279.0, 272.9, 0.0
04-08-19 21:38:25, 250004806, 49.910002, -5.456892, 5.2, 275.0, 275.0, 0.0
04-08-19 21:38:40, 367440770, 49.857583, -5.580552, 7.5, 294.0, 271.5, 0.0
04-08-19 21:39:08, 367440770, 49.857510, -5.581765, 3.3, 302.0, 274.5, 0.0
04-08-19 21:39:25, 250004806, 49.910307, -5.459650, 6.4, 275.3, 275.3, 0.0
04-08-19 21:39:55, 250004806, 49.910327, -5.461088, 6.5, 272.5, 272.5, 0.0
04-08-19 21:40:07, 367440770, 49.857487, -5.584582, 3.7, 287.0, 261.0, 0.0
04-08-19 21:40:25, 250004806, 49.910355, -5.462477, 7.7, 271.3, 271.3, 0.0
04-08-19 21:40:37, 367440770, 49.857480, -5.586013, 7.1, 288.0, 276.3, 0.0
04-08-19 21:40:57, 250004806, 49.910298, -5.463918, 5.7, 260.3, 260.3, 0.0
04-08-19 21:41:09, 367440770, 49.857453, -5.587510, 1.2, 293.0, 282.0, 0.0
04-08-19 21:41:24, 250004806, 49.910268, -5.465180, 6.8, 268.6, 268.6, 0.0
04-08-19 21:41:37, 367440770, 49.857340, -5.588763, 4.6, 289.0, 254.8, 0.0
04-08-19 21:41:56, 250004806, 49.910315, -5.466703, 7.1, 276.6, 276.6, 0.0
04-08-19 21:42:08, 367440770, 49.857363, -5.590197, 5.9, 297.0, 265.2, 0.0
04-08-19 21:42:26, 250004806, 49.910360, -5.468048, 7.1, 267.7, 267.7, 0.0
04-08-19 21:42:39, 367440770, 49.857227, -5.591560, 3.5, 288.0, 259.8, 0.0
04-08-19 21:42:55, 250004806, 49.910467, -5.469443, 5.9, 284.7, 284.7, 0.0
04-08-19 21:43:08, 367440770, 49.857137, -5.592848, 7.1, 286.0, 263.3, 0.0
04-08-19 21:43:38, 367440770, 49.857097, -5.594245, 7.0, 296.0, 277.2, 0.0
04-08-19 21:43:55, 250004806, 49.910613, -5.472122, 4.6, 259.7, 259.7, 0.0
04-08-19 21:44:08, 367440770, 49.857007, -5.595637, 6.7, 283.0, 268.6, 0.0
04-08-19 21:44:38, 367440770, 49.856827, -5.596893, 4.8, 278.0, 259.0, 0.0
04-08-19 21:45:08, 367440770, 49.856737, -5.598222, 6.7, 290.0, 266.8, 0.0
04-08-19 21:45:25, 250004806, 49.910632, -5.476122, 4.6, 263.9, 263.9, 0.0
04-08-19 21:45:41, 367440770, 49.856623, -5.599763, 5.8, 293.0, 278.0, 0.0
04-08-19 21:45:55, 250004806, 49.910650, -5.477413, 6.6, 274.5, 274.5, 0.0
04-08-19 21:46:09, 367440770, 49.856560, -5.601080, 7.6, 286.0, 291.3, 0.0
04-08-19 21:46:25, 250004806, 49.910618, -5.478758, 5.9, 271.6, 271.6, 0.0
04-08-19 21:46:38, 367440770, 49.856470, -5.602425, 8.1, 287.0, 272.7, 0.0
04-08-19 21:46:55, 250004806, 49.910548, -5.480067, 6.1, 276.8, 276.8, 0.0
04-08-19 21:47:10, 367440770, 49.856390, -5.603883, 5.5, 294.0, 259.0, 0.0
04-08-19 21:47:27, 250004806, 49.910478, -5.481508, 6.5, 269.7, 269.7, 0.0
04-08-19 21:47:38, 367440770, 49.856380, -5.605153, 7.8, 302.0, 291.7, 0.0
04-08-19 21:47:55, 250004806, 49.910400, -5.482842, 4.6, 259.5, 259.5, 0.0
04-08-19 21:48:09, 367440770, 49.856307, -5.606577, 5.3, 283.0, 259.4, 0.0
04-08-19 21:48:24, 250004806, 49.910337, -5.484155, 6.2, 262.2, 262.2, 0.0
04-08-19 21:48:38, 367440770, 49.856233, -5.607920, 7.2, 289.0, 263.6, 0.0
04-08-19 21:48:54, 250004806, 49.910192, -5.485420, 4.6, 262.9, 262.9, 0.0
04-08-19 21:49:08, 367440770, 49.856160, -5.609255, 8.3, 284.0, 267.1, 0.0
04-08-19 21:49:25, 250004806, 49.910148, -5.486730, 5.9, 273.7, 273.7, 0.0
04-08-19 21:49:38, 367440770, 49.856137, -5.610647, 7.0, 301.0, 273.2, 0.0
04-08-19 21:49:55, 250004806, 49.910100, -5.488120, 8.8, 277.4, 277.4, 0.0
04-08-19 21:50:08, 367440770, 49.856153, -5.612058, 8.5, 300.0, 285.5, 0.0
04-08-19 21:50:24, 250004806, 49.910068, -5.489380, 6.8, 259.8, 259.8, 0.0
04-08-19 21:50:39, 367440770, 49.856137, -5.613505, 7.2, 292.0, 276.9, 0.0
04-08-19 21:50:55, 250004806, 49.910027, -5.490717, 7.7, 280.0, 280.0, 0.0
04-08-19 21:51:09, 367440770, 49.856103, -5.614913, 6.4, 290.0, 252.4, 0.0
04-08-19 21:51:25, 250004806, 49.909970, -5.492057, 8.2, 269.5, 269.5, 0.0
04-08-19 21:51:39, 367440770, 49.856040, -5.616317, 7.8, 285.0, 264.7, 0.0
04-08-19 21:52:10, 367440770, 49.855940, -5.617738, 6.3, 288.0, 258.6, 0.0
04-08-19 21:52:27, 250004806, 49.909847, -5.494778, 8.0, 266.2, 266.2, 0.0
04-08-19 21:52:38, 367440770, 49.855907, -5.618982, 5.4, 299.0, 288.4, 0.0
04-08-19 21:52:55, 250004806, 49.909822, -5.496077, 4.7, 268.4, 268.4, 0.0
04-08-19 21:53:08, 367440770, 49.855933, -5.620482, 5.7, 290.0, 263.9, 0.0
04-08-19 21:53:26, 250004806, 49.909750, -5.497457, 8.9, 267.9, 267.9, 0.0
04-08-19 21:53:38, 367440770, 49.855923, -5.621853, 8.0, 289.0, 271.9, 0.0
04-08-19 21:53:55, 250004806, 49.909632, -5.498702, 5.2, 255.9, 255.9, 0.0
04-08-19 21:54:09, 367440770, 49.855907, -5.623235, 6.5, 282.0, 256.7, 0.0
04-08-19 21:54:25, 250004806, 49.909537, -5.500020, 5.4, 262.5, 262.5, 0.0
04-08-19 21:54:38, 367440770, 49.855923, -5.624682, 7.7, 301.0, 281.9, 0.0
04-08-19 21:54:55, 250004806, 49.909355, -5.501395, 7.9, 252.3, 252.3, 0.0
04-08-19 21:55:10, 367440770, 49.855850, -5.626148, 7.3, 298.0, 278.2, 0.0
04-08-19 21:55:25, 250004806, 49.909147, -5.502763, 5.3, 253.6, 253.6, 0.0
04-08-19 21:55:38, 367440770, 49.855833, -5.627482, 7.5, 292.0, 267.5, 0.0
04-08-19 21:55:55, 250004806, 49.909025, -5.504072, 8.9, 273.7, 273.7, 0.0
04-08-19 21:56:07, 367440770, 49.855810, -5.628898, 6.4, 293.0, 271.6, 0.0
04-08-19 21:56:25, 250004806, 49.908773, -5.505463, 5.4, 251.9, 251.9, 0.0
04-08-19 21:56:38, 367440770, 49.855787, -5.630402, 7.7, 295.0, 279.2, 0.0
04-08-19 21:56:56, 250004806, 49.908617, -5.506883, 8.3, 265.3, 265.3, 0.0
04-08-19 21:57:10, 367440770, 49.855747, -5.631997, 7.1, 285.0, 267.2, 0.0
04-08-19 21:57:25, 250004806, 49.908390, -5.508152, 6.4, 256.5, 256.5, 0.0
04-08-19 21:57:38, 367440770, 49.855720, -5.633350, 8.3, 287.0, 260.8, 0.0
04-08-19 21:57:55, 250004806, 49.908183, -5.509553, 7.9, 263.4, 263.4, 0.0
04-08-19 21:58:07, 367440770, 49.855657, -5.634718, 6.1, 286.0, 269.5, 0.0
04-08-19 21:58:27, 250004806, 49.907927, -5.510922, 8.3, 260.8, 260.8, 0.0
04-08-19 21:58:39, 367440770, 49.855617, -5.636225, 7.4, 289.0, 261.5, 0.0
04-08-19 21:58:55, 250004806, 49.907700, -5.512085, 6.9, 258.4, 258.4, 0.0
04-08-19 21:59:12, 367440770, 49.855567, -5.637788, 6.1, 287.0, 269.0, 0.0
04-08-19 21:59:25, 250004806, 49.907547, -5.513568, 6.5, 245.9, 245.9, 0.0
04-08-19 21:59:38, 367440770, 49.855527, -5.639032, 7.0, 290.0, 274.6, 0.0
04-08-19 22:00:09, 367440770, 49.855543, -5.640533, 5.3, 304.0, 268.9, 0.0
04-08-19 22:00:27, 250004806, 49.907352, -5.516428, 6.4, 267.2, 267.2, 0.0
04-08-19 22:00:39, 367440770, 49.855517, -5.642008, 6.2, 296.0, 269.2, 0.0
04-08-19 22:00:55, 250004806, 49.907277, -5.517698, 6.3, 257.9, 257.9, 0.0
04-08-19 22:01:07, 367440770, 49.855573, -5.643378, 6.0, 306.0, 282.8, 0.0
04-08-19 22:01:25, 250004806, 49.907080, -5.519037, 4.2, 249.2, 249.2, 0.0
04-08-19 22:01:38, 367440770, 49.855720, -5.644850, 5.1, 292.0, 264.5, 0.0
04-08-19 22:01:57, 250004806, 49.906853, -5.520560, 6.2, 245.2, 245.2, 0.0
04-08-19 22:02:07, 367440770, 49.855777, -5.646275, 7.9, 298.0, 274.7, 0.0
04-08-19 22:02:37, 367440770, 49.855843, -5.647705, 5.7, 298.0, 273.0, 0.0
04-08-19 22:02:55, 250004806, 49.906507, -5.523220, 7.9, 270.5, 270.5, 0.0
04-08-19 22:03:08, 367440770, 49.855917, -5.649200, 4.5, 296.0, 268.9, 0.0
04-08-19 22:03:25, 250004806, 49.906455, -5.524537, 6.3, 255.8, 255.8, 0.0
04-08-19 22:03:38, 367440770, 49.856023, -5.650642, 5.8, 310.0, 285.9, 0.0
04-08-19 22:03:54, 250004806, 49.906288, -5.525915, 6.4, 259.4, 259.4, 0.0
04-08-19 22:04:08, 367440770, 49.856053, -5.652043, 8.0, 302.0, 290.6, 0.0
04-08-19 22:04:25, 250004806, 49.906065, -5.527153, 7.3, 263.9, 263.9, 0.0
04-08-19 22:04:38, 367440770, 49.856153, -5.653548, 9.6, 302.0, 283.4, 0.0
04-08-19 22:04:58, 250004806, 49.905912, -5.528737, 6.0, 260.5, 260.5, 0.0
04-08-19 22:05:11, 367440770, 49.856317, -5.655187, 5.2, 312.0, 286.9, 0.0
04-08-19 22:05:25, 250004806, 49.905735, -5.529760, 6.6, 249.1, 249.1, 0.0
04-08-19 22:05:40, 367440770, 49.856437, -5.656618, 8.1, 307.0, 274.4, 0.0
04-08-19 22:05:55, 250004806, 49.905628, -5.530977, 5.9, 268.8, 268.8, 0.0
04-08-19 22:06:08, 367440770, 49.856567, -5.657960, 10.4, 307.0, 289.9, 0.0
04-08-19 22:06:26, 250004806, 49.905490, -5.532403, 9.7, 260.6, 260.6, 0.0
